program_id,source,source_service,title,category,district,venue,address,lat,lng,age_min,age_max,age_label,target_text,date_start,date_end,time_text,fee,fee_type,indoor_outdoor,reservation_status_raw,reservation_status_norm,availability_group,available_now,is_full_or_closed,date_match_level,source_url,detail_url,rule_summary,cancel_rule,no_show_rule,family_fit,preparation_note,data_confidence,availability_confidence,recommendation_reason,caution_note,last_api_update,id,week,status,status_label,reservation_required
SAMPLE-0137,서울문화포털,sample_fallback,로봇과 코딩 체험,과학,은평구,은평구 생활문화센터,서울특별시 은평구 샘플로 236,37.60211628040952,126.9416590098536,7,9,7-9세,7-9세 어린이 및 보호자,2026-05-27,2026-05-27,14:00-16:00,0,무료,실외,접수중,available,지금 신청 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0137,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0137,22,지금 신청 가능,지금 신청 가능,False
SAMPLE-0138,서울형 키즈카페,sample_fallback,우리동네 색채 아틀리에,미술,서대문구,서대문구 공동육아 놀이공간,서울특별시 서대문구 샘플로 237,37.588540129414845,126.93911507931534,8,12,8-12세,8-12세 어린이 및 보호자,2026-06-01,2026-06-01,오전,0,무료,혼합,예약가능,available,지금 신청 가능,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0138,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0138,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0138,23,지금 신청 가능,지금 신청 가능,True
SAMPLE-0139,구립도서관,sample_fallback,한양도성 이야기 산책,역사,마포구,마포구 작은도서관,서울특별시 마포구 샘플로 238,37.56172165674183,126.8952255311681,10,12,10-12세,10-12세 어린이 및 보호자,2026-06-16,2026-06-17,오후,3000,저비용,실내,상시이용,always_available,상시/현장 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0139,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0139,25,상시/현장 가능,상시/현장 가능,False
SAMPLE-0140,박물관·미술관,sample_fallback,가족 곤충 관찰교실,자연,양천구,양천구 역사전시관,서울특별시 양천구 샘플로 239,37.524146857718534,126.86807649535089,4,12,4-12세,4-12세 어린이 및 보호자,2026-07-10,2026-07-10,상시,12000,유료,실외,마감임박,closing_soon,마감 임박,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0140,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0140,28,마감 임박,마감 임박,False
SAMPLE-0141,공공서비스예약,sample_fallback,어린이 음악극 관람,공연,강서구,강서구 주민문화센터,서울특별시 강서구 샘플로 240,37.553780860420346,126.83903248407816,4,6,4-6세,4-6세 어린이 및 보호자,2026-05-02,2026-05-02,10:00-11:30,0,무료,혼합,접수예정,soon_open,접수 예정,False,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0141,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0141,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0141,18,접수 예정,접수 예정,True
SAMPLE-0142,서울문화포털,sample_fallback,움직임 놀이교실,놀이,구로구,구로구 생활문화센터,서울특별시 구로구 샘플로 241,37.501064630889346,126.8902265220293,5,7,5-7세,5-7세 어린이 및 보호자,2026-05-02,2026-05-02,10:00-12:00,0,무료,실내,접수마감,full,예약 마감,False,True,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0142,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0142,18,예약 마감,예약 마감,False
SAMPLE-0143,서울형 키즈카페,sample_fallback,토요 뉴스포츠 교실,체육,금천구,금천구 공동육아 놀이공간,서울특별시 금천구 샘플로 242,37.45023741589351,126.8926708511553,6,9,6-9세,6-9세 어린이 및 보호자,2026-05-03,2026-05-03,13:00-15:00,0,무료,실외,예약마감,full,예약 마감,False,True,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0143,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0143,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0143,18,예약 마감,예약 마감,True
SAMPLE-0144,구립도서관,sample_fallback,가족 책놀이 시간,독서,영등포구,영등포구 작은도서관,서울특별시 영등포구 샘플로 243,37.52798230322614,126.89651480079013,7,9,7-9세,7-9세 어린이 및 보호자,2026-05-05,2026-05-05,14:00-16:00,3000,저비용,혼합,확인 필요,unknown,확인 필요,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0144,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0144,19,확인 필요,확인 필요,False
SAMPLE-0145,박물관·미술관,sample_fallback,별빛 천문 관찰교실,과학,동작구,동작구 구립미술관,서울특별시 동작구 샘플로 244,37.510646972885176,126.9386790703916,8,12,8-12세,8-12세 어린이 및 보호자,2026-05-04,2026-05-11,오전,12000,유료,실내,접수중,available,지금 신청 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0145,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0145,19,지금 신청 가능,지금 신청 가능,False
SAMPLE-0146,공공서비스예약,sample_fallback,어린이 그림책 미술관,미술,관악구,관악구 주민문화센터,서울특별시 관악구 샘플로 245,37.47688813573076,126.95251537507261,10,12,10-12세,10-12세 어린이 및 보호자,2026-05-06,2026-05-06,오후,0,무료,실외,예약가능,available,지금 신청 가능,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0146,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0146,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0146,19,지금 신청 가능,지금 신청 가능,True
SAMPLE-0147,서울문화포털,sample_fallback,역사문화 탐방 프로그램,역사,서초구,서초구 생활문화센터,서울특별시 서초구 샘플로 246,37.492528951837954,127.01700004935441,4,12,4-12세,4-12세 어린이 및 보호자,2026-05-09,2026-05-09,상시,0,무료,혼합,상시이용,always_available,상시/현장 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0147,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0147,19,상시/현장 가능,상시/현장 가능,False
SAMPLE-0148,서울형 키즈카페,sample_fallback,공원 자연탐험 시간,자연,강남구,강남구 아이맘센터,서울특별시 강남구 샘플로 247,37.51577889841295,127.04835907452824,4,6,4-6세,4-6세 어린이 및 보호자,2026-04-27,2026-04-27,10:00-11:30,0,무료,실내,마감임박,closing_soon,마감 임박,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0148,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0148,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0148,18,마감 임박,마감 임박,True
SAMPLE-0149,구립도서관,sample_fallback,가족 공연 체험,공연,송파구,송파구 구립도서관,서울특별시 송파구 샘플로 248,37.51627596393812,127.10366851251207,5,7,5-7세,5-7세 어린이 및 보호자,2026-05-15,2026-05-15,10:00-12:00,3000,저비용,실외,접수예정,soon_open,접수 예정,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0149,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0149,20,접수 예정,접수 예정,False
SAMPLE-0150,박물관·미술관,sample_fallback,창의 놀이랩,놀이,강동구,강동구 어린이박물관,서울특별시 강동구 샘플로 249,37.519559669305124,127.12576797290228,6,9,6-9세,6-9세 어린이 및 보호자,2026-05-20,2026-05-20,13:00-15:00,12000,유료,혼합,접수마감,full,예약 마감,False,True,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0150,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0150,21,예약 마감,예약 마감,False
SAMPLE-0151,공공서비스예약,sample_fallback,어린이 생활체육 교실,체육,종로구,종로구 공공서비스센터,서울특별시 종로구 샘플로 250,37.58386410128499,126.9696968315705,7,9,7-9세,7-9세 어린이 및 보호자,2026-05-26,2026-05-28,14:00-16:00,0,무료,실내,예약마감,full,예약 마감,False,True,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0151,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0151,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0151,22,예약 마감,예약 마감,True
SAMPLE-0152,서울문화포털,sample_fallback,도서관 창의 독서교실,독서,중구,중구 가족문화센터,서울특별시 중구 샘플로 251,37.56898296808219,126.99562884866127,8,12,8-12세,8-12세 어린이 및 보호자,2026-06-01,2026-06-01,오전,0,무료,실외,확인 필요,unknown,확인 필요,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0152,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0152,23,확인 필요,확인 필요,False
SAMPLE-0153,서울형 키즈카페,sample_fallback,생활과학 탐구교실,과학,용산구,용산구 아이맘센터,서울특별시 용산구 샘플로 252,37.53223205392503,126.98418260893577,10,12,10-12세,10-12세 어린이 및 보호자,2026-06-15,2026-06-15,오후,0,무료,혼합,접수중,available,지금 신청 가능,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0153,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0153,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0153,25,지금 신청 가능,지금 신청 가능,True
SAMPLE-0154,구립도서관,sample_fallback,우리동네 색채 아틀리에,미술,성동구,성동구 어린이도서관,서울특별시 성동구 샘플로 253,37.56129326296586,127.0449002675682,4,12,4-12세,4-12세 어린이 및 보호자,2026-07-11,2026-07-11,상시,3000,저비용,실내,예약가능,available,지금 신청 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0154,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0154,28,지금 신청 가능,지금 신청 가능,False
SAMPLE-0155,박물관·미술관,sample_fallback,역사문화 탐방 프로그램,역사,광진구,광진구 역사전시관,서울특별시 광진구 샘플로 254,37.54199593145192,127.09269386963247,4,6,4-6세,4-6세 어린이 및 보호자,2026-05-01,2026-05-01,10:00-11:30,12000,유료,실외,상시이용,always_available,상시/현장 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0155,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0155,18,상시/현장 가능,상시/현장 가능,False
SAMPLE-0156,공공서비스예약,sample_fallback,주말 숲 체험 교실,자연,동대문구,동대문구 청소년문화의집,서울특별시 동대문구 샘플로 255,37.58146447133387,127.04223452007356,5,7,5-7세,5-7세 어린이 및 보호자,2026-05-02,2026-05-02,10:00-12:00,0,무료,혼합,마감임박,closing_soon,마감 임박,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0156,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0156,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0156,18,마감 임박,마감 임박,True
SAMPLE-0157,서울문화포털,sample_fallback,어린이 음악극 관람,공연,중랑구,중랑구 생활문화센터,서울특별시 중랑구 샘플로 256,37.616763607157004,127.09513395895243,6,9,6-9세,6-9세 어린이 및 보호자,2026-05-02,2026-05-03,13:00-15:00,0,무료,실내,접수예정,soon_open,접수 예정,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0157,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0157,18,접수 예정,접수 예정,False
SAMPLE-0158,서울형 키즈카페,sample_fallback,창의 놀이랩,놀이,성북구,성북구 서울형 키즈카페,서울특별시 성북구 샘플로 257,37.59436792906078,127.01492057427879,7,9,7-9세,7-9세 어린이 및 보호자,2026-05-03,2026-05-03,14:00-16:00,0,무료,실외,접수마감,full,예약 마감,False,True,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0158,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0158,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0158,18,예약 마감,예약 마감,True
SAMPLE-0159,구립도서관,sample_fallback,가족 클라이밍 체험,체육,강북구,강북구 어린이도서관,서울특별시 강북구 샘플로 258,37.63999927489515,127.0215154570602,8,12,8-12세,8-12세 어린이 및 보호자,2026-05-06,2026-05-06,오전,3000,저비용,혼합,예약마감,full,예약 마감,False,True,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0159,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0159,19,예약 마감,예약 마감,False
SAMPLE-0160,박물관·미술관,sample_fallback,가족 책놀이 시간,독서,도봉구,도봉구 역사전시관,서울특별시 도봉구 샘플로 259,37.67473750360757,127.0400301782613,10,12,10-12세,10-12세 어린이 및 보호자,2026-05-06,2026-05-06,오후,12000,유료,실내,확인 필요,unknown,확인 필요,False,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0160,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0160,19,확인 필요,확인 필요,False
SAMPLE-0161,공공서비스예약,sample_fallback,별빛 천문 관찰교실,과학,노원구,노원구 공공서비스센터,서울특별시 노원구 샘플로 260,37.65889410205451,127.05565609365496,4,12,4-12세,4-12세 어린이 및 보호자,2026-05-08,2026-05-08,상시,0,무료,실외,접수중,available,지금 신청 가능,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0161,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0161,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0161,19,지금 신청 가능,지금 신청 가능,True
SAMPLE-0162,서울문화포털,sample_fallback,우리동네 색채 아틀리에,미술,은평구,은평구 가족문화센터,서울특별시 은평구 샘플로 261,37.6097274825608,126.9336052139324,4,6,4-6세,4-6세 어린이 및 보호자,2026-04-26,2026-04-26,10:00-11:30,0,무료,혼합,예약가능,available,지금 신청 가능,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0162,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0162,17,지금 신청 가능,지금 신청 가능,False
SAMPLE-0163,서울형 키즈카페,sample_fallback,한양도성 이야기 산책,역사,서대문구,서대문구 아이맘센터,서울특별시 서대문구 샘플로 262,37.59002387694588,126.94118464814683,5,7,5-7세,5-7세 어린이 및 보호자,2026-05-13,2026-05-20,10:00-12:00,0,무료,실내,상시이용,always_available,상시/현장 가능,True,False,미계산,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0163,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0163,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0163,20,상시/현장 가능,상시/현장 가능,True
SAMPLE-0164,구립도서관,sample_fallback,어린이 생태 관찰 교실,자연,마포구,마포구 어린이도서관,서울특별시 마포구 샘플로 263,37.556867758466076,126.90149828096261,6,9,6-9세,6-9세 어린이 및 보호자,2026-05-19,2026-05-19,13:00-15:00,3000,저비용,실외,마감임박,closing_soon,마감 임박,True,False,미계산,https://data.seoul.go.kr/,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=SAMPLE-0164,"보호자 동반 권장, 회차별 정원과 세부 규정은 공식 링크에서 확인",취소 가능 기한은 프로그램별로 다르므로 공식 링크 확인 필요,미참여 시 향후 신청 제한 가능성이 있으므로 공식 규정 확인 필요,보호자 동반 권장,"물, 간식, 활동하기 편한 복장 권장",샘플,샘플,필터 적용 후 자동 생성,샘플 데이터입니다. 실제 예약 가능 여부는 공식 출처에서 확인해야 합니다.,2026-05-01T14:22:57,SAMPLE-0164,21,마감 임박,마감 임박,False
